_id,OID,OBJECTID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Leng,Shape_Length,Shape_Area
115,-1,115,8,1884,מועצה אזורית זבולון,שטח פתוח,0,2018528,פנאי/טבע/ספורט,0,3,1,0,13,0,1,12,1,14,16,1,1,0,14,16,3.963284157750000,202304,7793.167536560000372,7793.167536563481008,2018527.988804345251992
116,-1,116,2,835,אביחיל,מגורים,1410,1429845,מגורים,0,1,0,0,2,0,0,2,0,2,4,0,0,0,4,4,1.398752803660000,202304,5827.813225750000129,5827.813225747848264,1429845.212650040397421
117,-1,117,61,2207,עפולה,מגורים,8325,4566177,מגורים,7700,1,3,9,97,24,21,79,9,109,102,6,6,2,76,102,13.359095483899999,202304,11895.835229399999662,11895.835229402528057,4566177.408758954145014
118,-1,118,2,1477,מבשרת ציון,מגורים,2776,748866,מגורים,1015,1,0,0,3,0,0,1,2,3,3,0,0,0,3,3,2.670706018550000,202304,3553.110137040000154,3553.110137037554978,748865.650546162272803
119,-1,119,7,428,פתח תקווה,מגורים,2308,342184,מגורים,7900,1,0,2,5,2,0,4,3,7,10,2,0,0,8,10,20.456838978299999,202304,2446.167070259999946,2446.167070255776252,342183.853889272606466
120,-1,120,0,1095,ירושלים,מגורים,9193,1023568,מגורים,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4321.166724429999704,4321.166724428630914,1023568.054541658028029
121,-1,121,28,46,תל אביב -יפו,פנאי ונופש,193,615453,פנאי/טבע/ספורט,5000,3,0,6,25,11,4,26,1,31,53,11,2,5,27,53,45.494956004700001,202304,3539.081138229999851,3539.081138234064383,615452.842664780211635
122,-1,122,2,1721,חיפה,מגורים,5627,963890,מגורים,4000,1,0,1,1,1,0,1,1,2,4,0,0,0,3,4,2.074924986880000,202304,4157.432768599999690,4157.432768598742769,963890.267186797340401
123,-1,123,11,672,נתניה,מגורים,3546,244350,מגורים,7400,1,0,1,10,5,2,4,4,11,17,3,0,0,10,17,45.017460886700000,202304,2398.160258580000118,2398.160258580583104,244349.631972274044529
124,-1,124,6,2300,עכו,מוסדות ציבור+ מכללה אקדמאית,0,961427,מוסדי/ציבורי,7600,2,0,2,10,0,1,9,2,12,11,2,1,0,7,11,6.240721470590000,202304,4308.159175200000391,4308.159175203811174,961427.301037870580330
125,-1,125,24,1314,שורש שואבה בית מאיר,מגורים,2782,12711101,מגורים,0,1,2,11,44,0,9,43,5,57,61,5,8,0,43,61,1.888113366600000,202304,20345.778873700000986,20345.778873721403215,12711101.157700024545193
126,-1,126,18,265,קריית אונו,מגורים,5785,675566,מגורים,2620,1,1,2,21,4,2,17,5,24,34,4,0,0,19,34,26.644314503699999,202304,3834.220434530000148,3834.220434529898739,675566.263771472848020
127,-1,127,0,1956,שפרעם,מגורים,5704,985733,מגורים,8800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5089.585337579999759,5089.585337580771011,985732.628947753342800
128,-1,128,34,907,נחשונים,מגורים,399,4138845,מגורים,0,1,0,6,67,1,17,53,3,73,73,5,6,0,55,73,8.214852617780000,202304,9667.553675339999245,9667.553675339970141,4138844.795147631317377
129,-1,129,1,1574,טולכרם,לא ידוע,0,29023578,עתידי/לא ידוע,0,5,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.034454745195900,202304,24450.274866700001439,24450.274866717365512,29023578.445129308849573
130,-1,130,5,2535,שרשרת שיבולים מעגלים גבעולים מלילות,מגורים,3409,15543072,מגורים,0,1,0,1,9,1,0,8,2,10,9,0,0,0,8,9,0.321686727718000,202304,20984.442157500001485,20984.442157463487092,15543072.092135334387422
131,-1,131,11,525,ראשון לציון,מגורים,9539,796860,מגורים,8300,1,0,2,18,1,3,15,2,20,20,3,2,1,12,20,13.804186867100000,202304,3663.298106319999988,3663.298106323133197,796859.685099797090515
132,-1,132,4,2137,קריית שמונה,תעשיה,0,2755818,תעשיה/מסחר/מתקנים,2800,4,0,0,19,0,8,10,1,19,9,0,0,0,9,9,1.451474440560000,202304,8267.136350070000844,8267.136350066861269,2755818.420369961299002
133,-1,133,3,1167,ירושלים,מגורים,3705,253350,מגורים,3000,1,0,3,0,3,1,1,1,3,3,0,0,0,2,3,11.841305354699999,202304,2462.294090240000060,2462.294090244687141,253350.446605326258577
134,-1,134,42,374,רעננה,מגורים,8211,507454,מגורים,8700,1,0,4,46,18,13,23,13,50,69,9,1,6,46,69,82.766050859900005,202304,2983.968611690000216,2983.968611688149849,507454.440119541017339
135,-1,135,23,1793,שטח ללא שיפוט,שטח פתוח,0,678233,פנאי/טבע/ספורט,0,3,0,1,50,1,12,34,5,51,45,1,0,0,34,45,33.911630731499997,202304,3777.349278210000193,3777.349278207519092,678233.381995925097726
136,-1,136,15,1000,רמת גן,תעשיה ומסחר,0,222089,תעשיה/מסחר/מתקנים,8600,4,0,5,15,0,1,17,2,20,38,7,2,0,20,38,67.540604160399994,202304,1998.874475320000101,1998.874475315483323,222088.626337674155366
137,-1,137,8,2372,באר שבע,שטח פתוח,0,5098859,פנאי/טבע/ספורט,9000,3,0,1,17,0,0,13,5,18,17,1,0,0,13,17,1.568978398450000,202304,12752.415554999999586,12752.415555002733527,5098859.237254754640162
138,-1,138,4,618,רמלה,מגורים,3339,359250,מגורים,8500,1,0,1,5,3,2,4,0,6,5,0,0,0,4,5,11.134318917500000,202304,2550.897903390000010,2550.897903392349235,359249.634363111283164
139,-1,139,0,1260,רמת רחל,שטח פתוח,0,254532,פנאי/טבע/ספורט,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2181.696073980000165,2181.696073983162478,254531.960858967766399
140,-1,140,19,2616,צופר פארן ספיר צוקים,מגורים,1647,785967807,מגורים,0,1,11,23,69,0,18,59,25,103,38,0,8,0,23,38,0.024174018107800,202304,133931.198281999997562,133931.198281553457491,785967807.060007810592651
141,-1,141,20,211,רמת גן,מגורים,802,290613,מגורים,8600,1,0,1,28,4,5,18,6,29,39,4,0,2,30,39,68.820113886900003,202304,2699.138610210000024,2699.138610211749437,290612.712918112229090
142,-1,142,102,1902,נהלל גיניגר שריד כפר ברוך גבת יפעת רמת דוד,מגורים,5646,73906781,מגורים,0,1,6,12,223,0,35,191,15,241,215,10,10,1,168,215,1.380116932970000,202304,53201.040292700003192,53201.040292664416484,73906781.058459430932999
143,-1,143,14,853,גאולים ינוב תנובות,מגורים,2732,7960676,מגורים,0,1,1,5,21,1,7,18,2,27,26,3,3,1,15,26,1.758644715150000,202304,16733.125200300000870,16733.125200306312763,7960675.558512024581432
144,-1,144,52,2209,עפולה,מגורים,5724,652818,מגורים,7700,1,0,4,74,28,13,51,12,78,86,1,1,0,70,86,79.654626368999999,202304,4026.545788819999871,4026.545788818730216,652818.327954050037079
145,-1,145,4,1495,אפרת,מגורים,3363,2766608,מגורים,0,1,1,8,8,0,5,11,0,17,10,1,0,0,9,10,1.445813944420000,202304,7330.379364260000330,7330.379364257290945,2766607.705955209676176
146,-1,146,44,446,פתח תקווה,מגורים,6096,748247,מגורים,7900,1,2,7,54,13,9,42,12,63,73,9,1,3,55,73,58.804119506399999,202304,4171.127907899999627,4171.127907899455749,748246.897825450403616
147,-1,147,1,1097,ירושלים,בית עלמין,0,361443,מוסדי/ציבורי,3000,2,0,0,6,0,0,6,0,6,2,0,0,0,1,2,2.766687820820000,202304,2766.673080319999826,2766.673080319820656,361443.019510012760293
148,-1,148,46,48,תל אביב -יפו,מגורים,6012,496542,מגורים,5000,1,0,6,44,10,3,32,13,50,82,23,3,7,26,82,92.640772351300001,202304,3366.050719809999919,3366.050719808914437,496541.628836809890345
149,-1,149,1,1739,חיפה,מגורים,1717,299930,מגורים,4000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,3.334108231260000,202304,2299.101528759999837,2299.101528756113566,299930.275395413336810
150,-1,150,2,2444,באר שבע,שטח פתוח,0,6920100,פנאי/טבע/ספורט,9000,3,0,0,5,0,0,5,0,5,4,0,0,0,3,4,0.289013176642000,202304,11213.724983500000235,11213.724983457635972,6920099.710466628894210
151,-1,151,33,690,נתניה,מגורים,7324,1612146,מגורים,7400,1,3,1,43,14,4,33,9,47,53,8,0,2,36,53,20.469614846300001,202304,5171.446614989999944,5171.446614985133237,1612145.624031576327980
152,-1,152,13,2062,דייר אל-אסד,מגורים,6051,3495501,מגורים,0,1,1,2,34,1,10,27,0,37,24,0,0,0,21,24,3.719065969810000,202304,10802.451484400000481,10802.451484439221531,3495501.318213556427509
153,-1,153,2,1332,בית אל,מגורים,6042,4944241,מגורים,0,1,0,1,1,1,1,1,0,2,3,0,0,1,1,3,0.404511002898000,202304,9416.855568200000562,9416.855568201843198,4944241.283106941729784
154,-1,154,34,283,יהוד,מגורים,7940,592589,מגורים,9400,1,0,4,47,13,9,28,14,51,57,11,1,0,36,57,57.375367300000001,202304,4397.239797709999948,4397.239797708462902,592588.798991024144925
155,-1,155,0,1974,קריית אתא,שטח פתוח,0,328386,פנאי/טבע/ספורט,6800,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3060.834658750000017,3060.834658752955420,328385.695608561334666
156,-1,156,24,925,רמלה,מגורים,8900,623034,מגורים,8500,1,0,9,42,3,11,32,8,51,47,4,1,1,30,47,38.521162349500003,202304,3700.227653200000077,3700.227653200061923,623034.159309096634388
157,-1,157,0,1576,סילת א-דאהר,לא ידוע,0,41653420,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,27779.829763199999434,27779.829763157395064,41653420.002801120281219
158,-1,158,2,2537,חצרים,מגורים,832,7561240,מגורים,0,1,0,2,1,0,0,2,1,3,3,1,0,0,2,3,0.264506877767000,202304,14104.998882899999444,14104.998882891264657,7561240.058813051320612
159,-1,159,73,543,ראשון לציון,מגורים,16383,727958,מגורים,8300,1,1,12,83,39,15,57,23,96,118,14,1,3,80,118,100.280541548000002,202304,4831.802538320000167,4831.802538316905157,727957.775983753963374
160,-1,160,12,2155,בוקעאתא,מגורים,6528,22741633,מגורים,4001,1,0,3,28,0,7,22,2,31,22,0,1,1,18,22,0.527666603327000,202304,23315.352609000001394,23315.352608991590387,22741632.546647358685732
161,-1,161,21,1169,ירושלים,מגורים,11374,407267,מגורים,3000,1,0,4,20,13,5,17,1,24,34,3,1,1,23,34,51.563237695500000,202304,2777.405345780000061,2777.405345782152835,407266.900577540334780
162,-1,162,4,376,רעננה,מגורים,3411,250400,מגורים,8700,1,0,1,3,2,0,3,1,4,5,0,0,2,3,5,15.974449463799999,202304,2051.503477979999843,2051.503477983484572,250399.865676633431576
163,-1,163,0,1811,כפר ביאליק,מגורים,844,830205,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5398.028103319999900,5398.028103324939366,830205.409453844302334
164,-1,164,28,1018,אור יהודה,בסיס צבאי,0,557641,מוסדי/ציבורי,2400,2,2,6,35,1,6,29,7,43,55,12,2,5,33,55,50.211492646200000,202304,3590.693401120000090,3590.693401122055548,557641.259488290990703
165,-1,165,1,2390,באר שבע,תעשיה,0,972637,תעשיה/מסחר/מתקנים,9000,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.028132625070000,202304,4044.812164469999971,4044.812164471074084,972637.163357095327228
166,-1,166,26,636,כפר סבא,מגורים,3494,256794,מגורים,6900,1,1,7,43,3,3,39,8,51,51,6,1,1,35,51,101.248480196000003,202304,2144.690528069999800,2144.690528071925200,256793.978039448818890
167,-1,167,37,1278,ירושלים,מגורים,5559,486727,מגורים,3000,1,0,8,34,19,8,23,10,42,61,9,1,3,40,61,76.017951354800005,202304,3136.923427090000132,3136.923427089756842,486727.139321420690976
168,-1,168,4,229,אור יהודה,מגורים,1322,227806,מגורים,2400,1,0,1,4,3,0,2,2,5,5,1,1,0,2,5,17.558832110699999,202304,1979.668060290000085,1979.668060291643314,227805.583810098760296
169,-1,169,3,1904,מגדל העמק,מגורים,6093,1049392,מגורים,874,1,0,0,6,3,2,2,2,6,4,0,0,0,4,4,2.858799535860000,202304,5692.787430260000292,5692.787430255621985,1049391.523387991357595
170,-1,170,0,871,טירה,מגורים,2224,664004,מגורים,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3927.368575699999838,3927.368575702040744,664003.864906193106435
171,-1,171,49,2227,אום אל-פחם,מגורים,2085,5127306,מגורים,2710,1,1,6,106,1,39,72,2,113,85,4,6,1,68,85,9.556675185410000,202304,15995.776199199999610,15995.776199237594483,5127306.207374553196132
172,-1,172,0,1497,גבעות,מגורים,0,2405740,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,6731.027081819999694,6731.027081818976512,2405739.633367342874408
173,-1,173,16,448,פתח תקווה,מגורים,4931,281115,מגורים,7900,1,1,4,19,3,4,18,2,24,27,6,0,2,16,27,56.916183270300003,202304,2440.632657720000225,2440.632657717118491,281115.125446920865215
174,-1,174,53,1115,ירושלים,מגורים,6803,282951,מגורים,3000,1,0,9,80,27,27,49,12,89,87,8,1,2,46,87,187.311883004999999,202304,2266.307228690000102,2266.307228694392052,282950.548303342249710
175,-1,175,76,66,תל אביב -יפו,מגורים,3494,341046,מגורים,5000,1,0,13,71,24,6,62,13,84,130,32,0,11,49,130,222.844115851999987,202304,2489.946577709999929,2489.946577713067200,341045.576677355624270
176,-1,176,10,2462,ירוחם,מגורים,9975,56127625,מגורים,831,1,0,6,20,1,6,19,1,26,20,0,1,0,14,20,0.178165385204000,202304,35567.279827200000000,35567.279827244019543,56127625.400206178426743
177,-1,177,8,2064,פארק תעשיות בר לב,תעשיה,0,4852582,תעשיה/מסחר/מתקנים,0,4,0,1,24,0,5,20,0,25,13,0,2,0,10,13,1.648606796330000,202304,13404.969258600000103,13404.969258570012244,4852582.203221533447504
178,-1,178,0,1350,א-שרפה מערב,לא ידוע,0,480118,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3143.409773500000028,3143.409773495270656,480118.377914962649811
179,-1,179,37,301,בת ים,מגורים,8400,323976,מגורים,6200,1,0,4,41,20,6,29,10,45,65,6,1,3,47,65,114.206003147999994,202304,2681.334573180000007,2681.334573176037793,323975.964311713934876
180,-1,180,0,1976,עין המפרץ,מגורים,1238,1020751,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4610.028748560000167,4610.028748562305736,1020750.466023886692710
181,-1,181,7,943,בית אלעזרי,מגורים,1563,5041479,מגורים,0,1,1,0,11,0,1,8,2,12,14,2,0,0,7,14,1.388481487900000,202304,10091.465157099999487,10091.465157065824314,5041478.810469686985016
182,-1,182,12,1594,בידיה,לא ידוע,0,25204345,עתידי/לא ידוע,0,5,3,4,16,0,6,17,0,23,24,2,4,0,11,24,0.476108377258000,202304,23903.971347599999717,23903.971347633636469,25204345.424691177904606
183,-1,183,4,2555,נבטים,מגורים,979,7565154,מגורים,0,1,1,1,10,0,4,7,1,12,7,0,0,0,5,7,0.528740035251000,202304,13444.493123000000196,13444.493123024447414,7565154.392174538224936
184,-1,184,5,545,ראשון לציון,מגורים,1518,300125,מגורים,8300,1,1,1,4,1,0,5,1,6,9,2,0,1,4,9,16.659703709599999,202304,2251.074365099999795,2251.074365104860590,300125.385611235920805
185,-1,185,20,2173,טבריה,מגורים,8071,680850,מגורים,6700,1,0,2,26,6,5,18,4,28,33,3,3,2,20,33,29.375038004800000,202304,3806.931332449999900,3806.931332450719765,680850.182959156343713
186,-1,186,2,1187,ירושלים,מגורים,4174,212103,מגורים,3000,1,0,0,2,2,2,0,0,2,2,0,0,0,2,2,9.429382606270000,202304,2577.883420619999924,2577.883420622333688,212102.964055157848634
187,-1,187,13,138,הרצלייה,מגורים,3988,242583,מגורים,6400,1,0,0,15,7,2,8,5,15,21,0,1,0,18,21,53.589899641499997,202304,2454.327822100000049,2454.327822100336107,242583.025662612373708
188,-1,188,0,1829,קריית אתא,שטח פתוח,0,319694,פנאי/טבע/ספורט,6800,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2587.286928890000127,2587.286928891620391,319694.066889403853565
189,-1,189,13,780,אשדוד,מגורים,3235,296332,מגורים,70,1,0,2,19,4,3,16,2,21,23,1,0,0,16,23,43.869652656200003,202304,2582.503849560000162,2582.503849555794659,296332.412337366724387
190,-1,190,8,2392,באר שבע,תעשיה,0,1213129,תעשיה/מסחר/מתקנים,9000,4,0,3,21,2,5,18,0,24,17,1,0,0,14,17,6.594517026840000,202304,4535.378181000000041,4535.378181003202371,1213129.023313610116020
191,-1,191,10,1422,אשתאול מסילת ציון,מגורים,2501,9062938,מגורים,0,1,0,8,14,0,3,16,3,22,20,2,2,0,11,20,1.103394993180000,202304,14964.827381600000081,14964.827381614786646,9062937.625941962003708
192,-1,192,4,1024,תעש רמת השרון,תעשיה,0,1109646,תעשיה/מסחר/מתקנים,0,4,0,2,4,0,0,4,2,6,11,1,0,1,9,11,3.604753961210000,202304,6926.367843869999888,6926.367843868873024,1109645.774175374303013
193,-1,193,64,247,בני ברק,מגורים,16069,372791,מגורים,6100,1,0,9,80,22,24,56,8,89,114,18,11,2,64,114,171.677973156000007,202304,2938.370109229999798,2938.370109233030234,372790.980831251188647
194,-1,194,16,1666,יטא,לא ידוע,0,132961693,עתידי/לא ידוע,0,5,1,7,22,2,8,22,0,30,27,1,1,0,17,27,0.120335411420000,202304,59714.419701500002702,59714.419701535829518,132961692.748259007930756
195,-1,195,8,873,תל מונד,מגורים,6431,1385515,מגורים,154,1,0,2,10,3,2,5,5,12,15,0,1,0,12,15,5.774027931740000,202304,5714.025203010000041,5714.025203011811755,1385514.599959802813828
196,-1,196,11,2245,חריש,מגורים,3785,1645161,מגורים,1247,1,2,5,16,1,2,21,0,23,17,2,3,0,11,17,6.686277182170000,202304,6872.023041849999572,6872.023041846322485,1645160.632786314701661
197,-1,197,10,1515,ג'והזם,לא ידוע,0,24787083,עתידי/לא ידוע,0,5,0,2,20,0,4,17,1,22,22,1,0,0,13,22,0.403435933597000,202304,24109.798590200000035,24109.798590242222417,24787083.071229010820389
198,-1,198,4,466,באר יעקב,בית חולים,0,899550,מוסדי/ציבורי,2530,2,0,2,10,2,1,10,1,12,9,2,0,0,5,9,4.446667418690000,202304,5023.146007880000070,5023.146007883145103,899550.072755276458338
199,-1,199,0,1133,ירושלים,מגורים,6003,361772,מגורים,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2868.060093930000221,2868.060093931486335,361772.449192766915075
200,-1,200,114,84,תל אביב -יפו,מגורים,3620,583852,מגורים,5000,1,4,17,120,33,41,85,13,141,208,48,1,17,114,208,195.254855725999988,202304,3591.711525740000070,3591.711525738035107,583852.317404598463327
201,-1,201,8,1775,חיפה,מגורים,2318,215660,מגורים,4000,1,0,0,9,1,0,7,2,9,14,1,0,0,12,14,37.095405833500003,202304,2094.999881100000039,2094.999881095833189,215660.128801479761023
202,-1,202,5,2464,קריית גת,מגורים,3526,398615,מגורים,2630,1,0,1,7,2,0,8,0,8,8,1,0,1,6,8,12.543420646900000,202304,2765.620906640000157,2765.620906641410329,398615.349094179400709
203,-1,203,11,726,שוהם,מגורים,6620,605602,מגורים,1304,1,0,1,22,1,6,15,2,23,21,1,1,0,18,21,18.163730314500000,202304,3435.596585039999809,3435.596585039757429,605602.473145159659907
204,-1,204,20,2082,כרמיאל,תעשיה,0,4810871,תעשיה/מסחר/מתקנים,1139,4,0,2,55,0,18,37,2,57,42,1,1,0,32,42,4.157251146100000,202304,11558.752876299999116,11558.752876291249777,4810871.245718451216817
205,-1,205,0,1352,ביהס פרינדז,לא ידוע,0,251093,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2277.485175859999799,2277.485175860760137,251092.760913327656453
206,-1,206,33,319,חולון,מגורים,9074,477604,מגורים,6600,1,0,1,47,11,14,27,6,48,66,8,1,4,43,66,69.094931712700003,202304,2776.150018929999987,2776.150018925702170,477603.771825514442753
207,-1,207,87,1994,נהרייה,מגורים,6896,818963,מגורים,9100,1,0,12,106,39,30,69,18,118,143,19,5,7,88,143,106.231965063000004,202304,4334.009910579999996,4334.009910579448842,818962.540590748307295
208,-1,208,14,945,עיינות,מוסדי,390,6327427,מוסדי/ציבורי,0,2,3,5,32,4,8,31,1,40,35,1,7,0,21,35,2.212589948640000,202304,14135.602613499999279,14135.602613471784935,6327426.375859083607793
209,-1,209,61,1612,גני מודיעין,שטח פתוח,0,46724622,פנאי/טבע/ספורט,0,3,2,17,132,4,35,109,6,151,125,5,5,0,86,125,1.305521526170000,202304,35328.948654200001329,35328.948654184692714,46724622.135445684194565
210,-1,210,10,2317,אלי-עד חספין אבני איתן גשור נוב רמת מגשימים,מגורים,5088,78687774,מגורים,0,1,0,2,25,0,0,23,3,27,20,0,1,0,14,20,0.127084544996000,202304,44413.583080900003552,44413.583080856333254,78687774.349970415234566
211,-1,211,0,563,ראשון לציון,שטח פתוח,0,295401,פנאי/טבע/ספורט,8300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2150.433916869999848,2150.433916870554185,295401.176883766369428
212,-1,212,16,1205,הר שלמון מזרח,שטח פתוח,0,5391754,פנאי/טבע/ספורט,0,3,1,7,34,0,15,24,3,42,33,13,1,0,16,33,2.967494706690000,202304,12100.615760700000465,12100.615760747945387,5391753.509764865040779
213,-1,213,9,2561,קצר א-סר,מגורים,2302,51158563,מגורים,0,1,0,5,14,0,4,14,1,19,16,0,0,0,15,16,0.175923626857000,202304,40928.603874200001883,40928.603874153901415,51158563.296930827200413
214,-1,214,1,156,גליל ים,מגורים,521,1028964,מגורים,0,1,0,0,3,0,1,2,0,3,3,0,0,0,3,3,0.971851445495000,202304,4486.687800380000226,4486.687800383618196,1028963.844871042412706
